fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,año,mes,dia_semana,dia_semana_es,dia_mes,nombre_dia_semana,es_fin_de_semana,es_festivo,es_black_friday,es_cyber_monday,es_laborable,semana_año,dia_año,es_primer_dia_mes,es_ultimo_dia_mes,trimestre,es_primer_quincena,es_víspera_festivo,es_post_festivo,unidades_vendidas_lag1,unidades_vendidas_lag2,unidades_vendidas_lag3,unidades_vendidas_lag4,unidades_vendidas_lag5,unidades_vendidas_lag6,unidades_vendidas_lag7,unidades_vendidas_mm7,precio_competencia,ratio_precio,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2021-11-04,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,9,132.6,1193.4,2021,11,3,Jueves,4,Jueves,False,False,False,False,True,44,308,False,False,4,True,False,False,12.0,1.0,1.0,1.0,4.0,2.0,2.0,4.285714285714286,113.50666666666666,1.168213320803477,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-04,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,85.28,255.84,2021,11,3,Jueves,4,Jueves,False,False,False,False,True,44,308,False,False,4,True,False,False,9.0,12.0,1.0,1.0,1.0,4.0,2.0,4.428571428571429,79.73,1.069609933525649,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-04,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,73.6,220.8,2021,11,3,Jueves,4,Jueves,False,False,False,False,True,44,308,False,False,4,True,False,False,3.0,9.0,12.0,1.0,1.0,1.0,4.0,4.285714285714286,71.09333333333332,1.035258814703676,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-04,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,34.7,69.4,2021,11,3,Jueves,4,Jueves,False,False,False,False,True,44,308,False,False,4,True,False,False,3.0,3.0,9.0,12.0,1.0,1.0,1.0,4.428571428571429,34.75666666666667,0.9983696173395992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-11-04,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,63.07,189.21,2021,11,3,Jueves,4,Jueves,False,False,False,False,True,44,308,False,False,4,True,False,False,2.0,3.0,3.0,9.0,12.0,1.0,1.0,4.714285714285714,60.77,1.0378476221819977,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-11-04,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,71.1,142.2,2021,11,3,Jueves,4,Jueves,False,False,False,False,True,44,308,False,False,4,True,False,False,3.0,2.0,3.0,3.0,9.0,12.0,1.0,4.857142857142857,68.02999999999999,1.0451271497868588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-04,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,63.63,127.26,2021,11,3,Jueves,4,Jueves,False,False,False,False,True,44,308,False,False,4,True,False,False,2.0,3.0,2.0,3.0,3.0,9.0,12.0,3.4285714285714284,62.46333333333333,1.018677624206201,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-04,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,395.33,790.66,2021,11,3,Jueves,4,Jueves,False,False,False,False,True,44,308,False,False,4,True,False,False,2.0,2.0,3.0,2.0,3.0,3.0,9.0,2.4285714285714284,349.33666666666664,1.1316590490548755,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021-11-04,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,1,177.33,177.33,2021,11,3,Jueves,4,Jueves,False,False,False,False,True,44,308,False,False,4,True,False,False,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.142857142857143,161.27666666666664,1.0995390943099852,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-04,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,2,46.04,92.08,2021,11,3,Jueves,4,Jueves,False,False,False,False,True,44,308,False,False,4,True,False,False,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,43.38666666666666,1.0611555009219422,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-11-04,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,54.71,218.84,2021,11,3,Jueves,4,Jueves,False,False,False,False,True,44,308,False,False,4,True,False,False,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.2857142857142856,51.97666666666667,1.0525876996087988,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021-11-04,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.29,75.87,2021,11,3,Jueves,4,Jueves,False,False,False,False,True,44,308,False,False,4,True,False,False,4.0,2.0,1.0,2.0,2.0,2.0,3.0,2.2857142857142856,25.006666666666664,1.0113303119168222,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-04,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.02,117.06,2021,11,3,Jueves,4,Jueves,False,False,False,False,True,44,308,False,False,4,True,False,False,3.0,4.0,2.0,1.0,2.0,2.0,2.0,2.4285714285714284,39.76333333333334,0.9813060608600888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021-11-04,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,150.79,603.16,2021,11,3,Jueves,4,Jueves,False,False,False,False,True,44,308,False,False,4,True,False,False,3.0,3.0,4.0,2.0,1.0,2.0,2.0,2.7142857142857144,136.17,1.1073657927590512,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-11-04,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,808.33,2424.99,2021,11,3,Jueves,4,Jueves,False,False,False,False,True,44,308,False,False,4,True,False,False,4.0,3.0,3.0,4.0,2.0,1.0,2.0,2.857142857142857,748.82,1.0794717021447076,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-04,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,95.46,190.92,2021,11,3,Jueves,4,Jueves,False,False,False,False,True,44,308,False,False,4,True,False,False,3.0,4.0,3.0,3.0,4.0,2.0,1.0,3.0,91.61666666666667,1.041950154629798,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2021-11-04,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,70.43,140.86,2021,11,3,Jueves,4,Jueves,False,False,False,False,True,44,308,False,False,4,True,False,False,2.0,3.0,4.0,3.0,3.0,4.0,2.0,3.0,68.99333333333334,1.020823267948594,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-11-04,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,111.16,222.32,2021,11,3,Jueves,4,Jueves,False,False,False,False,True,44,308,False,False,4,True,False,False,2.0,2.0,3.0,4.0,3.0,3.0,4.0,2.7142857142857144,107.81666666666668,1.0310094295872623,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-11-04,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,81.56,163.12,2021,11,3,Jueves,4,Jueves,False,False,False,False,True,44,308,False,False,4,True,False,False,2.0,2.0,2.0,3.0,4.0,3.0,3.0,2.5714285714285716,73.39333333333333,1.1112725951494233,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-11-04,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,5,129.99,649.95,2021,11,3,Jueves,4,Jueves,False,False,False,False,True,44,308,False,False,4,True,False,False,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.857142857142857,117.65333333333332,1.1048560743427018,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2021-11-04,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.25,20.25,2021,11,3,Jueves,4,Jueves,False,False,False,False,True,44,308,False,False,4,True,False,False,5.0,2.0,2.0,2.0,2.0,3.0,4.0,2.4285714285714284,19.683333333333334,1.0287891617273497,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-04,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.61,35.61,2021,11,3,Jueves,4,Jueves,False,False,False,False,True,44,308,False,False,4,True,False,False,1.0,5.0,2.0,2.0,2.0,2.0,3.0,2.142857142857143,34.019999999999996,1.0467372134038802,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-11-04,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,48.94,48.94,2021,11,3,Jueves,4,Jueves,False,False,False,False,True,44,308,False,False,4,True,False,False,1.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,46.71333333333334,1.0476666190951904,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2021-11-05,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,10,113.81,1138.1,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,1.0,1.0,1.0,5.0,2.0,2.0,2.0,3.142857142857143,96.17,1.1834251845689925,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-05,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,12,132.74,1592.88,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,10.0,1.0,1.0,1.0,5.0,2.0,2.0,4.571428571428571,113.90666666666668,1.1653400444808615,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-05,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,85.5,256.5,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,12.0,10.0,1.0,1.0,1.0,5.0,2.0,4.714285714285714,83.15666666666667,1.0281797410510283,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-05,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,74.65,223.95,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,3.0,12.0,10.0,1.0,1.0,1.0,5.0,4.428571428571429,72.92666666666666,1.023631044885273,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-05,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,2,35.29,70.58,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,3.0,3.0,12.0,10.0,1.0,1.0,1.0,4.571428571428571,33.40333333333333,1.0564813890829259,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-11-05,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,64.65,129.3,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,2.0,3.0,3.0,12.0,10.0,1.0,1.0,4.714285714285714,64.74000000000001,0.9986098239110287,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-11-05,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,71.43,214.29,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,2.0,2.0,3.0,3.0,12.0,10.0,1.0,5.0,67.33,1.0608941036684987,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-05,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,65.34,130.68,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,3.0,2.0,2.0,3.0,3.0,12.0,10.0,3.857142857142857,63.52,1.0286523929471032,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-05,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,392.43,784.86,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,2.0,3.0,2.0,2.0,3.0,3.0,12.0,2.4285714285714284,352.5333333333333,1.1131713313161877,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2021-11-05,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,170.03,340.06,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.2857142857142856,161.95333333333332,1.049870333017742,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-05,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,43.72,131.16,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.2857142857142856,44.03,0.9929593459005224,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2021-11-05,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,55.06,220.24,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.5714285714285716,53.846666666666664,1.0225331187322027,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2021-11-05,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.7,98.8,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,4.0,3.0,2.0,2.0,2.0,3.0,2.0,2.857142857142857,24.593333333333334,1.0043372187584712,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-05,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.82,122.46,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,4.0,4.0,3.0,2.0,2.0,2.0,3.0,2.857142857142857,38.51666666666667,1.0598009519688445,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2021-11-05,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,147.17,588.68,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,3.0,4.0,4.0,3.0,2.0,2.0,2.0,3.142857142857143,136.85666666666665,1.0753586477336385,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-11-05,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,829.15,3316.6,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,4.0,3.0,4.0,4.0,3.0,2.0,2.0,3.4285714285714284,748.7199999999999,1.1074233358264773,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-05,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,92.91,185.82,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.4285714285714284,92.47666666666667,1.0046858667051146,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2021-11-05,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,69.99,139.98,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,2.0,4.0,4.0,3.0,4.0,4.0,3.0,3.2857142857142856,67.04333333333334,1.0439516730472826,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-11-05,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,109.58,219.16,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,2.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,105.81666666666666,1.0355646558513152,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-11-05,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,78.36,156.72,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,2.0,2.0,2.0,4.0,4.0,3.0,4.0,2.7142857142857144,76.22000000000001,1.0280766203096299,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2021-11-05,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,4,130.86,523.44,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,2.0,2.0,2.0,2.0,4.0,4.0,3.0,2.857142857142857,116.69333333333334,1.1214008226691043,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2021-11-05,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.19,20.19,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,4.0,2.0,2.0,2.0,2.0,4.0,4.0,2.4285714285714284,19.153333333333332,1.0541246084232512,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-05,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,35.96,35.96,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,1.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,33.699999999999996,1.0670623145400595,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2021-11-05,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,49.24,49.24,2021,11,4,Viernes,5,Viernes,False,False,False,False,True,44,309,False,False,4,True,False,False,1.0,1.0,4.0,2.0,2.0,2.0,2.0,1.8571428571428572,48.42333333333334,1.0168651476560886,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2021-11-06,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,10,117.8,1178.0,2021,11,5,Sábado,6,Sábado,True,False,False,False,False,44,310,False,False,4,True,False,False,1.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,95.43666666666667,1.234326429394712,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-06,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,11,137.1,1508.1,2021,11,5,Sábado,6,Sábado,True,False,False,False,False,44,310,False,False,4,True,False,False,10.0,1.0,1.0,1.0,4.0,2.0,2.0,4.285714285714286,113.03666666666668,1.2128807761493319,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-06,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,84.74,254.22,2021,11,5,Sábado,6,Sábado,True,False,False,False,False,44,310,False,False,4,True,False,False,11.0,10.0,1.0,1.0,1.0,4.0,2.0,4.428571428571429,83.61666666666666,1.0134343233007774,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-06,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,73.03,219.09,2021,11,5,Sábado,6,Sábado,True,False,False,False,False,44,310,False,False,4,True,False,False,3.0,11.0,10.0,1.0,1.0,1.0,4.0,4.285714285714286,72.75999999999999,1.0037108301264432,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-06,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.85,107.55,2021,11,5,Sábado,6,Sábado,True,False,False,False,False,44,310,False,False,4,True,False,False,3.0,3.0,11.0,10.0,1.0,1.0,1.0,4.571428571428571,33.79333333333333,1.0608601302031961,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2021-11-06,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,64.65,129.3,2021,11,5,Sábado,6,Sábado,True,False,False,False,False,44,310,False,False,4,True,False,False,3.0,3.0,3.0,11.0,10.0,1.0,1.0,4.714285714285714,65.23333333333333,0.9910577414409811,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
